env/n_steps,env/completion_counter,time/fps,time/total_timesteps,time/time_elapsed,rollout/success_rate,rollout/ep_len_mean,env/current_idx,time/iterations,rollout/ep_rew_mean,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/n_updates,train/explained_variance,train/loss,eval/success_rate,eval/mean_reward,eval/mean_ep_length
52020,2,0,52020,62657,0.92,1.46,5264,1734,-0.0842172,0.04233623219653964,0.0001,0.2,0.283333340883255,-0.06589408718049526,-0.1736903689801693,0.649197,86650,0.23829668760299683,-0.07389135658740997,,,
52050,2,0,52050,62701,0.93,1.42,5286,1735,-0.07633298,0.009172756159678101,0.0001,0.2,0.19533334016799928,-0.030724660988897094,-0.08758664533495902,0.8225711,86700,-98.68635559082031,-0.036627259105443954,,,
52080,2,0,52080,62735,0.95,1.37,5309,1736,-0.06560041,0.07331511095166206,0.0001,0.2,0.14800000496208668,-0.0248787268338104,-0.07996943540871143,0.1546478,86750,0.07578229904174805,-0.013029348105192184,,,
52110,2,0,52110,62768,0.97,1.32,5331,1737,-0.04383826999999999,0.020753970434889198,0.0001,0.2,0.258000006005168,-0.052260403484106065,-0.1530666683614254,1.4473284,86800,0.5621265172958374,-0.07528054714202881,,,
52140,2,0,52140,62798,0.95,1.38,5349,1738,-0.056508069999999994,0.02778575574979186,0.0001,0.2,0.13266667038202284,-0.044027878507971824,-0.09703780934214593,0.4249202,86850,0.5237478017807007,-0.04871397837996483,,,
52170,2,0,52170,62832,0.93,1.39,5370,1739,-0.07346235000000001,0.038540464742109176,0.0001,0.2,0.1833333359658718,-0.026045119702815995,-0.11361870288848877,0.3689199,86900,0.0036163926124572754,-0.03279722481966019,,,
52200,2,0,52200,62867,0.92,1.41,5392,1740,-0.08378883,0.1091835293918848,0.0001,0.2,0.12400000438094139,-0.020627193686086686,-0.07600074626505375,0.07734038,86950,0.273784339427948,-0.010437265038490295,,,
52230,2,0,52230,62899,0.9,1.43,5413,1741,-0.10394150999999999,0.08804291177541018,0.0001,0.2,0.15466667145490645,-0.05102660801882543,-0.06111737921833992,0.2564257,87000,0.07469403743743896,-0.04171827808022499,,,
52260,2,0,52260,62937,0.91,1.38,5437,1742,-0.09301498999999999,0.08859398990869521,0.0001,0.2,0.2766666780412197,-0.06261649691065152,-0.19579652070999146,0.25884122,87050,0.03533816337585449,-0.05922859534621239,,,
52290,2,0,52290,62969,0.91,1.39,5455,1743,-0.10122916000000001,0.03456316225230694,0.0001,0.2,0.1333333382755518,-0.026491328686475767,-0.08358117491006851,0.19015175,87100,0.0865638256072998,-0.02794315479695797,,,
52320,2,0,52320,63005,0.89,1.47,5473,1744,-0.12297011,0.11642776101827622,0.0001,0.2,0.23333334036171435,-0.05308250224093594,-0.13085171863436698,0.89064544,87150,-0.021952509880065918,-0.05078132450580597,,,
52350,2,0,52350,63036,0.89,1.49,5493,1745,-0.12315804,0.10049141742289067,0.0001,0.2,0.13866667151451112,-0.0367525258269161,-0.07180378936231137,0.22874874,87200,0.23641914129257202,-0.030144574120640755,,,
52380,2,0,52380,63067,0.9,1.46,5517,1746,-0.10274168999999998,0.07183725353330374,0.0001,0.2,0.3033333420008421,-0.05012975693742435,-0.13153150588274,0.64346,87250,0.28422611951828003,-0.04435654729604721,,,
52410,2,0,52410,63098,0.88,1.5,5536,1747,-0.12331417000000001,0.021217468157410622,0.0001,0.2,0.22000000678002835,-0.029176510904605202,-0.11792902454733849,0.5422943,87300,-108.158203125,-0.03822643682360649,,,
52440,2,0,52440,63129,0.86,1.54,5553,1748,-0.13451725,0.1087988854944706,0.0001,0.2,0.14666666999459266,-0.03730739634049436,-0.1266993199288845,0.49824536,87350,0.11139798164367676,-0.039406560361385345,,,
52470,2,0,52470,63161,0.88,1.45,5576,1749,-0.11345167,0.11790857374668122,0.0001,0.2,0.19733334317803383,-0.058227070797234715,-0.0733892834931612,0.63923633,87400,0.06989902257919312,-0.06461986899375916,,,
52500,2,0,52500,63193,0.87,1.46,5597,1750,-0.12468196,0.09830365769565105,0.0001,0.2,0.20000000834465026,-0.0637842196598649,-0.11006368145346641,0.5565922,87450,0.1849668025970459,-0.059899721294641495,,,
52530,2,0,52530,63230,0.86,1.49,5618,1751,-0.14678362,0.07415878482162952,0.0001,0.2,0.12466667108237743,-0.024354604150789497,-0.11330877408385277,0.2837687,87500,0.44440966844558716,-0.028492890298366547,,,
52560,2,0,52560,63262,0.89,1.43,5638,1752,-0.12615947000000002,0.05383139533922076,0.0001,0.2,0.11600000597536564,-0.022022672592351817,-0.05212189137935638,0.035421614,87550,0.30605030059814453,-0.018009241670370102,,,
52590,2,0,52590,63296,0.9,1.39,5660,1753,-0.09516483,0.10299952007830143,0.0001,0.2,0.18400000475347042,-0.04285256065179904,-0.1958919620513916,0.76606673,87600,-0.6482394933700562,-0.05025947093963623,,,
52620,2,0,52620,63328,0.91,1.36,5687,1754,-0.08464089,0.08065005905926227,0.0001,0.2,0.28400000877678394,-0.055063477541009716,-0.19956983238458634,0.4548096,87650,-0.4188500642776489,-0.04511342942714691,,,
52650,2,0,52650,63358,0.92,1.32,5710,1755,-0.06170634,0.06318801905959845,0.0001,0.2,0.12466667301952838,-0.015613067741195436,-0.09483754128217697,0.2544674,87700,-0.16596174240112305,-0.010089579969644547,,,
52680,2,0,52680,63392,0.91,1.3,5734,1756,-0.051671730000000006,0.026712254555895924,0.0001,0.2,0.20000000186264516,-0.05755287217348808,-0.05768254291266203,0.7389953,87750,0.47255516052246094,-0.06357060372829437,,,
52710,2,0,52710,63426,0.93,1.27,5754,1757,-0.04138597,0.016328091113828123,0.0001,0.2,0.06000000134110451,-0.002346236328359135,-0.08313658162951469,0.037905358,87800,-26.967884063720703,-0.0020122663117945194,,,
52740,2,0,52740,63456,0.9,1.38,5772,1758,-0.08342479000000001,0.0401238583214581,0.0001,0.2,0.14933333650231362,-0.03913838273597261,-0.06929433524608612,0.3447989,87850,0.14510339498519897,-0.04756870120763779,,,
52770,2,0,52770,63492,0.91,1.4,5794,1759,-0.07600756999999998,0.14860066026449203,0.0001,0.2,0.16266667000949384,-0.04207237909672159,-0.17816723376512528,0.08714935,87900,0.1523287296295166,-0.03947308287024498,,,
52800,2,0,52800,63526,0.9,1.43,5817,1760,-0.08655610000000001,0.06150276158004999,0.0001,0.2,0.19400000259280203,-0.032815770037472304,-0.11677616149187088,0.2261402,87950,0.296652615070343,-0.028292743489146233,,,
52830,2,0,52830,63559,0.91,1.41,5839,1761,-0.09543861999999999,0.0881180128082633,0.0001,0.2,0.0,-0.0022568868312227864,-0.010155779393389821,0.00028502542,88000,-1.0350329875946045,0.009114797227084637,,,
52860,2,0,52860,63591,0.92,1.37,5862,1762,-0.08422881,0.05859752833843231,0.0001,0.2,0.1700000037252903,-0.047236534198125214,-0.07329136684536934,0.28412864,88050,0.0012151002883911133,-0.044630467891693115,,,
52890,2,0,52890,63625,0.94,1.33,5885,1763,-0.06132339,0.07913505144417286,0.0001,0.2,0.18066666819155217,-0.04586066728706158,-0.09627838879823684,0.2831039,88100,0.12260645627975464,-0.049521736800670624,,,
52920,2,0,52920,63658,0.94,1.3,5908,1764,-0.05072842999999999,0.05153378326445818,0.0001,0.2,0.22200000569224357,-0.046501674698044865,-0.08266344584524632,0.7497167,88150,-0.06614887714385986,-0.0673619955778122,,,
52950,2,0,52950,63690,0.93,1.35,5929,1765,-0.05189591000000001,0.0160027949558571,0.0001,0.2,0.13733333855867386,-0.04092670213803643,-0.09166564524173737,0.18743931,88200,-36.924217224121094,-0.05004926770925522,,,
52980,2,0,52980,63723,0.94,1.26,5956,1766,-0.040907940000000004,0.03365115442313254,0.0001,0.2,0.05933333642780781,-0.007805907848446303,-0.03952071458101272,0.004521163,88250,0.25231683254241943,-0.005613142624497414,,,
53010,2,0,53010,63758,0.93,1.27,5979,1767,-0.05055417,0.028340116264298557,0.0001,0.2,0.09666667081415653,-0.025699793882668017,-0.041616513058543206,0.29942548,88300,0.2997262477874756,-0.04179412126541138,,,
53040,2,0,53040,63797,0.93,1.26,6004,1768,-0.062465710000000015,0.12376203127205372,0.0001,0.2,0.13733333766460418,-0.035718068557325754,-0.0872947570681572,0.10236447,88350,-0.03048563003540039,-0.026604415848851204,,,
53070,2,0,53070,63828,0.92,1.3,6023,1769,-0.06269345999999999,0.024278775714337827,0.0001,0.2,0.24733334340155125,-0.06903727527769903,-0.09333890050649643,9.110152,88400,0.5106661319732666,-0.07871447503566742,,,
53100,2,0,53100,63860,0.92,1.32,6047,1770,-0.07492662999999998,0.04004306672140956,0.0001,0.2,0.2280000101774931,-0.06621996544425712,-0.17769779980182648,0.3789317,88450,0.14283812046051025,-0.07203637808561325,,,
53130,2,0,53130,63901,0.93,1.31,6069,1771,-0.06502021,0.018306338018737732,0.0001,0.2,0.15266667127609254,-0.019698594782501456,-0.06675662271678448,0.09716236,88500,0.5342845916748047,-0.028061263263225555,,,
53160,2,0,53160,63937,0.9,1.42,6087,1772,-0.09995313,0.0619789925031364,0.0001,0.2,0.1860000030696392,-0.058569515757262706,-0.09483385726809501,0.2979874,88550,0.19126969575881958,-0.06797192990779877,,,
53190,2,0,53190,63970,0.86,1.53,6102,1773,-0.11896332000000001,0.09929788332432508,0.0001,0.2,0.027333334758877753,-0.004341141892208995,-0.00941179049666971,0.0008784354,88600,0.19479739665985107,0.0026659471914172173,,,
53220,2,0,53220,64004,0.86,1.51,6121,1774,-0.13893493999999998,0.08049162831157446,0.0001,0.2,0.09200000144541264,-0.026151653675983332,-0.03790928427129984,0.17883584,88650,0.28570759296417236,-0.02145209163427353,,,
53250,2,0,53250,64037,0.85,1.52,6145,1775,-0.14728093,0.08418092969805002,0.0001,0.2,0.1413333385437727,-0.042606806997209784,-0.03030864518135786,0.33621058,88700,0.07580000162124634,-0.03922339901328087,,,
53280,2,0,53280,64076,0.86,1.5,6169,1776,-0.13712773,0.08754680600017309,0.0001,0.2,0.11133333645761014,-0.03689718503504991,-0.06269624464213848,0.4939597,88750,-0.1317054033279419,-0.056958410888910294,,,
53310,2,0,53310,64114,0.89,1.4,6194,1777,-0.11297406000000003,0.02296445085667074,0.0001,0.2,0.06133333653211594,-0.011441722036339357,-0.017002274356782435,0.10244263,88800,0.5771477222442627,-0.008621341548860073,,,
53340,2,0,53340,64149,0.94,1.25,6220,1778,-0.07232043,0.021719763996079566,0.0001,0.2,0.2413333436846733,-0.04336280940969784,-0.06610236383974552,0.75943553,88850,0.44471853971481323,-0.048656027764081955,,,
53370,2,0,53370,64192,0.97,1.17,6248,1779,-0.0403906,0.019220438338816166,0.0001,0.2,0.12066667042672634,-0.015890615003804367,-0.05467637874186039,0.14378832,88900,0.6766266822814941,-0.01705470122396946,,,
53400,2,0,53400,64224,0.95,1.2,6269,1780,-0.05108094000000001,0.007253048603888601,0.0001,0.2,0.1286666715890169,-0.02270171786968902,-0.04522430062294006,0.5994106,88950,-90.93463134765625,-0.027636121958494186,,,
53430,2,0,53430,64256,0.95,1.2,6291,1781,-0.05108092,0.05512849073857069,0.0001,0.2,0.14066667161881924,-0.04827351397400101,-0.04236924931406975,0.49374637,89000,0.3674575686454773,-0.05218946933746338,,,
53460,2,0,53460,64287,0.94,1.23,6316,1782,-0.06070943999999999,0.01359425817616284,0.0001,0.2,0.12066667281091213,-0.03388686414932209,-0.04040075473487377,0.5389215,89050,0.7751758098602295,-0.033167365938425064,,,
53490,2,0,53490,64320,0.91,1.3,6338,1783,-0.09152761999999998,0.0644791792333126,0.0001,0.2,0.09266666822135448,-0.005485669883278525,-0.05703898042440415,0.16128251,89100,0.10282188653945923,0.005897213239222765,,,
53520,2,0,53520,64353,0.89,1.38,6357,1784,-0.12275048,0.049910859279334543,0.0001,0.2,0.10133333705365657,-0.017607618150611726,-0.06466206565499305,0.13706532,89150,0.551084578037262,-0.014846069738268852,,,
53550,2,0,53550,64388,0.9,1.36,6378,1785,-0.11163544,0.18746590822935105,0.0001,0.2,0.13466667227447032,-0.027748411166171234,-0.07102413147687912,0.012880341,89200,-0.2784663438796997,0.015473995357751846,,,
53580,2,0,53580,64422,0.88,1.43,6398,1786,-0.13413746,0.07672561720013618,0.0001,0.2,0.1813333362340927,-0.051303654273351,-0.07844439037144184,0.39418668,89250,0.3328901529312134,-0.03957824409008026,,,
53610,2,0,53610,64455,0.89,1.42,6419,1787,-0.12545942,0.03371808977797627,0.0001,0.2,0.15733333773910999,-0.04897385662421584,-0.05482373520731926,0.40225583,89300,0.6837162971496582,-0.05062985047698021,,,
53640,2,0,53640,64489,0.89,1.44,6440,1788,-0.12552942,0.04376919448375702,0.0001,0.2,0.14000000469386578,-0.04353751969709993,-0.05143126338720322,1.0358423,89350,0.4160343408584595,-0.047425903379917145,,,
53670,2,0,53670,64522,0.91,1.39,6465,1789,-0.10474714,0.04074963502585888,0.0001,0.2,0.1286666712164879,-0.0225375467450358,-0.06831369377672672,0.38012993,89400,0.3293490409851074,-0.025757957249879837,,,
53700,2,0,53700,64556,0.93,1.32,6488,1790,-0.08191647999999999,0.04168258580379188,0.0001,0.2,0.15133333750069142,-0.04287162426983318,-0.04363044757395983,0.37079555,89450,-0.34697091579437256,-0.04832124710083008,,,
53730,2,0,53730,64589,0.92,1.35,6507,1791,-0.08160170999999998,0.011644350136630238,0.0001,0.2,0.1793333362042904,-0.025320213883494348,-0.08024440579116345,0.18723875,89500,0.6086318492889404,-0.027080003172159195,,,
53760,2,0,53760,64627,0.91,1.37,6527,1792,-0.08213576000000002,0.1971233668923378,0.0001,0.2,0.12466667227447033,-0.028895142034938034,-0.06790254391729832,0.11541347,89550,-1.2684712409973145,0.010696571320295334,,,
53790,2,0,53790,64667,0.89,1.42,6546,1793,-0.10347229999999998,0.0960443089902401,0.0001,0.2,0.2860000097006559,-0.05408580195655432,-0.11189009442925453,0.29854378,89600,0.16038674116134644,-0.040671803057193756,,,
53820,2,0,53820,64700,0.88,1.47,6567,1794,-0.11495873000000001,0.08231327570974827,0.0001,0.2,0.13133333630859853,-0.03405050844078264,-0.0330027461796999,1.0802879,89650,0.11108672618865967,-0.034786272794008255,,,
53850,2,0,53850,64733,0.87,1.52,6586,1795,-0.12573020999999998,0.10644858244806528,0.0001,0.2,0.17466666959226132,-0.031407088881979385,-0.07950397714972496,0.32245743,89700,-0.156622052192688,-0.028009073808789253,,,
53880,2,0,53880,64766,0.89,1.47,6608,1796,-0.12500841000000004,0.07916330348700285,0.0001,0.2,0.17333333685994148,-0.023005341249828604,-0.09934482790529728,0.8921946,89750,-0.0033292770385742188,-0.030699044466018677,,,
53910,2,0,53910,64799,0.88,1.5,6627,1797,-0.13545649,0.1467096573114395,0.0001,0.2,0.0726666684448719,-0.024445897718736235,-0.04606429167091847,0.077027686,89800,-0.678246259689331,-0.0028839781880378723,,,
53940,2,0,53940,64837,0.88,1.49,6647,1798,-0.12462656000000001,0.09656101331114769,0.0001,0.2,0.17533333636820317,-0.03401832009634624,-0.03529583929106593,0.82738084,89850,0.06872469186782837,-0.024398505687713623,,,
53970,2,0,53970,64875,0.88,1.49,6668,1799,-0.12574641999999997,0.06260776180773973,0.0001,0.2,0.12466667294502258,-0.02085589144751429,-0.038718028403818605,0.38808835,89900,0.060778021812438965,-0.0157818254083395,,,
54000,2,,54000,,,,6688,,,0.04369825812987983,0.0001,0.2,0.19000000193715094,-0.053990970432137464,-0.05931900918483734,0.62443376,89950,0.25902462005615234,-0.06353914737701416,0.95,-0.050450694444589314,1.18
,,0,54000,65049,0.88,1.45,,1800,-0.11701711999999999,,,,,,,,,,,,,
54030,2,0,54030,65084,0.89,1.43,6713,1801,-0.10659931,0.05810083772987127,0.0001,0.2,0.03066666826605797,-0.004259194523406542,-0.01373899843543768,0.0027963321,90000,0.3513200283050537,0.004023037850856781,,,
54060,2,0,54060,65118,0.9,1.4,6734,1802,-0.10665593,0.025869098044931888,0.0001,0.2,0.09400000147521496,-0.015945390389611305,-0.030764682702720165,0.19236207,90050,-23.161373138427734,-0.015892811119556427,,,
54090,2,0,54090,65150,0.94,1.29,6758,1803,-0.06352441,0.1348401853442192,0.0001,0.2,0.14333333760499956,-0.04193464214354755,-0.05699450977146626,0.8217018,90100,0.08569741249084473,-0.03276319429278374,,,
54120,2,0,54120,65192,0.93,1.34,6780,1804,-0.0847714,0.05603662259876728,0.0001,0.2,0.06000000312924385,-0.013546667961403731,-0.021499358210712673,0.006297938,90150,-0.8365024328231812,-0.005702831782400608,,,
54150,2,0,54150,65225,0.93,1.35,6801,1805,-0.08225531999999999,0.03476754071190953,0.0001,0.2,0.24933334454894066,-0.04549391268938791,-0.1344558048248291,0.24091274,90200,0.6662388443946838,-0.04117599129676819,,,
54180,2,0,54180,65259,0.92,1.37,6823,1806,-0.09217401999999998,0.0827443478628993,0.0001,0.2,0.11066667094826699,-0.04449529841976854,-0.0883519122004509,0.14198014,90250,-0.03880107402801514,-0.04328661784529686,,,
54210,2,0,54210,65291,0.89,1.46,6838,1807,-0.10484658,0.059343120753765105,0.0001,0.2,0.030000001564621924,-0.004486480650026348,-0.016771185901015995,0.002423056,90300,0.2854284644126892,0.004569333046674728,,,
54240,2,0,54240,65328,0.9,1.42,6864,1808,-0.09458155,0.03737781099043787,0.0001,0.2,0.1560000042617321,-0.02294331919650233,-0.052962585613131524,0.609637,90350,0.49996721744537354,-0.024327503517270088,,,
54270,2,0,54270,65361,0.91,1.38,6888,1809,-0.08322877999999999,0.008451479878276586,0.0001,0.2,0.09733333632349968,-0.016248783453833297,-0.06810926117002963,0.4775316,90400,-116.08148956298828,-0.019399369135499,,,
54300,2,0,54300,65397,0.88,1.44,6906,1810,-0.09467514000000002,0.042631383924745025,0.0001,0.2,0.1520000047236681,-0.034852571936324246,-0.12099557653069497,0.20636295,90450,-0.3828076124191284,-0.03659208491444588,,,
54330,2,0,54330,65430,0.9,1.38,6929,1811,-0.07307882,0.0960579764097929,0.0001,0.2,0.08800000317394734,-0.026888298365287486,-0.03058928605169058,0.3862351,90500,-0.12628519535064697,-0.040541209280490875,,,
54360,2,0,54360,65462,0.91,1.37,6949,1812,-0.0726282,0.02318359895609319,0.0001,0.2,0.12933333665132524,-0.03540329811396077,-0.04886812433600426,0.40193287,90550,0.4112538695335388,-0.05408915877342224,,,
54390,2,0,54390,65499,0.89,1.41,6971,1813,-0.08352065999999998,0.06214590769261122,0.0001,0.2,0.24133334256708622,-0.05796230484638364,-0.10133160188794137,1.7359151,90600,0.3783363699913025,-0.06095731258392334,,,
54420,2,0,54420,65533,0.89,1.46,6989,1814,-0.08456583000000001,0.05678854890167713,0.0001,0.2,0.1646666694432497,-0.04359232320108763,-0.05252907771617174,0.5588408,90650,0.034443438053131104,-0.05191873759031296,,,
54450,2,0,54450,65566,0.9,1.44,7010,1815,-0.09440143000000001,0.017783477772027254,0.0001,0.2,0.11866667240858078,-0.04240330424656463,-0.07108455829322338,0.1742865,90700,0.5440916419029236,-0.044073861092329025,,,
54480,2,0,54480,65598,0.89,1.47,7032,1816,-0.10579350000000001,0.03209864536300302,0.0001,0.2,0.1940000019967556,-0.0438079044048985,-0.1556278657913208,0.2188742,90750,0.6100592613220215,-0.04417789727449417,,,
54510,2,0,54510,65631,0.92,1.34,7061,1817,-0.07338196,0.09036240711808205,0.0001,0.2,0.24400001160800458,-0.04822088021288309,-0.10883748501539231,0.32029656,90800,-0.15678226947784424,-0.03824390098452568,,,
54540,2,0,54540,65664,0.92,1.33,7082,1818,-0.08384361,0.011683375174179673,0.0001,0.2,0.020000001043081285,-0.0034964679386078855,-0.016481660064309834,0.024928827,90850,-17315.982421875,-0.0034491484984755516,,,
54570,2,0,54570,65697,0.93,1.31,7101,1819,-0.06432723,0.06479845758527518,0.0001,0.2,0.13533333718776702,-0.05617336461708572,-0.08401053600013256,1.1057879,90900,-0.1863182783126831,-0.060855090618133545,,,
54600,2,0,54600,65729,0.94,1.32,7123,1820,-0.05334306,0.08368157215416432,0.0001,0.2,0.2573333439975977,-0.044945490190138424,-0.08495810240507126,0.4344159,90950,0.16870224475860596,-0.03274775296449661,,,
54630,2,0,54630,65767,0.95,1.3,7152,1821,-0.052930410000000004,0.014804004323668778,0.0001,0.2,0.0,-0.0004927622657536191,-0.00856173450127244,1.8505256e-05,91000,0.44375550746917725,0.0009366582380607724,,,
54660,2,0,54660,65799,0.95,1.25,7177,1822,-0.05134823999999999,0.005612193727865815,0.0001,0.2,0.03800000198185444,-0.005918820679187746,-0.008148590442724526,0.1474609,91050,-1298.13818359375,-0.013087539933621883,,,
54690,2,0,54690,65831,0.96,1.23,7196,1823,-0.04921255,0.08732415549457073,0.0001,0.2,0.032666668370366095,-0.007277279750754424,-0.052035759538412094,0.013305958,91100,-0.18556630611419678,0.022267967462539673,,,
54720,2,0,54720,65867,0.95,1.23,7220,1824,-0.049035999999999996,0.09785913959145547,0.0001,0.2,0.09266666814684868,-0.023132986801365975,-0.02170655316673219,0.08954679,91150,0.09748667478561401,-0.004823431372642517,,,
